digit_strings,msg_length,contains_currency,keyword_count,spam
0,93,FALSE,1,FALSE
0,103,FALSE,0,FALSE
0,32,FALSE,1,FALSE
0,78,FALSE,0,FALSE
0,140,FALSE,0,FALSE
2,159,TRUE,1,TRUE
0,45,FALSE,0,FALSE
1,138,TRUE,2,TRUE
1,133,FALSE,1,TRUE
1,144,FALSE,3,TRUE
0,128,FALSE,0,TRUE
0,277,FALSE,0,FALSE
0,79,FALSE,0,FALSE
0,28,FALSE,0,FALSE
0,80,FALSE,0,FALSE
0,25,FALSE,0,FALSE
0,53,FALSE,0,FALSE
0,69,FALSE,0,FALSE
0,25,FALSE,0,FALSE
0,45,FALSE,0,FALSE
0,25,FALSE,0,FALSE
0,56,FALSE,0,FALSE
0,63,FALSE,0,FALSE
0,105,FALSE,1,FALSE
0,88,FALSE,0,FALSE
0,149,FALSE,0,FALSE
0,50,FALSE,0,FALSE
0,155,FALSE,0,FALSE
0,57,FALSE,0,FALSE
2,159,FALSE,2,TRUE
0,127,FALSE,0,FALSE
0,44,FALSE,0,FALSE
0,78,FALSE,1,FALSE
0,50,FALSE,0,FALSE
0,85,FALSE,0,FALSE
0,50,FALSE,1,FALSE
1,163,FALSE,2,TRUE
0,80,FALSE,0,FALSE
0,32,FALSE,0,FALSE
2,156,FALSE,4,TRUE
0,147,FALSE,0,FALSE
0,24,FALSE,0,FALSE
0,161,FALSE,0,FALSE
0,63,FALSE,0,FALSE
0,40,FALSE,2,FALSE
0,68,FALSE,0,FALSE
0,74,FALSE,1,FALSE
0,149,FALSE,2,FALSE
0,89,FALSE,0,FALSE
0,38,FALSE,0,FALSE
0,24,FALSE,0,FALSE
0,57,FALSE,0,FALSE
0,54,FALSE,0,FALSE
0,74,FALSE,0,FALSE
0,81,FALSE,0,FALSE
0,45,FALSE,0,FALSE
0,93,FALSE,0,FALSE
0,36,FALSE,0,FALSE
0,24,FALSE,0,FALSE
1,141,TRUE,5,TRUE
0,107,FALSE,1,FALSE
0,104,FALSE,0,FALSE
0,35,FALSE,0,FALSE
0,78,FALSE,0,FALSE
2,160,TRUE,1,TRUE
0,27,FALSE,0,FALSE
0,48,FALSE,0,FALSE
0,25,FALSE,0,FALSE
1,150,TRUE,2,TRUE
0,134,FALSE,0,FALSE
0,127,FALSE,0,FALSE
0,79,FALSE,0,FALSE
0,133,FALSE,2,TRUE
0,117,FALSE,1,FALSE
0,222,FALSE,0,FALSE
0,60,FALSE,0,FALSE
2,138,FALSE,2,TRUE
0,144,FALSE,1,FALSE
0,25,FALSE,0,FALSE
0,39,FALSE,0,FALSE
0,43,FALSE,0,FALSE
0,25,FALSE,0,FALSE
0,158,FALSE,0,FALSE
0,48,FALSE,0,FALSE
0,42,FALSE,0,TRUE
0,123,FALSE,1,FALSE
0,127,FALSE,0,FALSE
0,27,FALSE,0,FALSE
0,115,FALSE,1,FALSE
0,8,FALSE,0,FALSE
0,35,FALSE,0,FALSE
1,158,TRUE,5,TRUE
0,93,FALSE,0,FALSE
0,91,FALSE,0,FALSE
0,23,FALSE,0,FALSE
0,86,FALSE,0,FALSE
0,64,FALSE,0,FALSE
0,221,FALSE,1,FALSE
0,42,FALSE,0,FALSE
0,61,FALSE,1,FALSE
0,89,FALSE,0,FALSE
0,32,FALSE,0,FALSE
0,38,FALSE,0,FALSE
0,29,FALSE,0,FALSE
0,25,FALSE,0,FALSE
0,119,FALSE,0,FALSE
0,23,FALSE,0,FALSE
0,211,FALSE,0,FALSE
0,51,FALSE,0,FALSE
0,50,FALSE,0,FALSE
0,88,FALSE,0,FALSE
0,62,FALSE,0,FALSE
1,142,FALSE,1,TRUE
0,55,FALSE,0,FALSE
0,29,FALSE,0,FALSE
0,50,FALSE,0,FALSE
0,54,FALSE,1,FALSE
0,146,FALSE,0,FALSE
1,163,FALSE,2,FALSE
0,54,FALSE,0,FALSE
0,13,FALSE,0,FALSE
0,143,FALSE,0,FALSE
0,74,FALSE,0,FALSE
0,130,FALSE,1,FALSE
0,34,FALSE,0,FALSE
0,48,FALSE,0,FALSE
0,73,FALSE,0,FALSE
0,149,FALSE,0,FALSE
0,108,FALSE,1,FALSE
0,42,FALSE,0,FALSE
0,24,FALSE,0,FALSE
4,150,TRUE,4,TRUE
0,105,FALSE,0,FALSE
0,46,FALSE,0,FALSE
0,27,FALSE,0,FALSE
0,38,FALSE,0,FALSE
1,151,FALSE,6,TRUE
0,133,FALSE,0,FALSE
0,64,FALSE,0,FALSE
0,109,FALSE,0,FALSE
0,94,FALSE,0,FALSE
0,44,FALSE,0,FALSE
0,47,FALSE,0,FALSE
0,57,FALSE,0,FALSE
0,38,FALSE,0,FALSE
0,125,FALSE,1,FALSE
2,159,FALSE,3,TRUE
0,39,FALSE,0,FALSE
0,54,FALSE,0,FALSE
0,32,FALSE,0,FALSE
0,225,FALSE,0,FALSE
2,157,FALSE,1,TRUE
0,25,FALSE,0,FALSE
0,25,FALSE,1,FALSE
0,53,FALSE,0,FALSE
0,49,FALSE,0,FALSE
0,29,FALSE,0,FALSE
0,44,FALSE,0,FALSE
0,50,FALSE,0,FALSE
0,27,FALSE,0,FALSE
0,59,FALSE,0,FALSE
0,18,FALSE,0,FALSE
0,27,FALSE,0,FALSE
0,128,FALSE,0,FALSE
0,104,FALSE,0,FALSE
0,158,FALSE,0,FALSE
0,35,FALSE,0,FALSE
0,129,FALSE,0,FALSE
0,156,FALSE,0,FALSE
0,52,FALSE,1,FALSE
0,61,FALSE,0,FALSE
0,31,FALSE,0,FALSE
0,42,FALSE,0,FALSE
0,104,FALSE,0,FALSE
1,102,FALSE,1,TRUE
0,20,FALSE,0,FALSE
0,113,FALSE,0,FALSE
2,105,FALSE,1,TRUE
0,79,FALSE,1,FALSE
2,136,FALSE,2,TRUE
0,42,FALSE,0,FALSE
0,47,FALSE,0,FALSE
0,137,FALSE,0,FALSE
0,47,FALSE,0,FALSE
0,158,FALSE,0,FALSE
0,25,FALSE,1,FALSE
0,18,FALSE,0,FALSE
0,21,FALSE,0,FALSE
0,85,FALSE,1,FALSE
1,154,TRUE,2,TRUE
0,64,FALSE,0,FALSE
0,156,FALSE,1,FALSE
0,123,FALSE,0,FALSE
0,144,FALSE,2,TRUE
0,51,FALSE,0,FALSE
0,26,FALSE,0,FALSE
0,45,FALSE,2,FALSE
0,66,FALSE,0,FALSE
1,135,FALSE,1,TRUE
0,22,FALSE,0,FALSE
0,48,FALSE,0,FALSE
1,158,TRUE,5,TRUE
1,91,FALSE,1,TRUE
0,136,FALSE,0,FALSE
0,40,FALSE,0,FALSE
0,84,FALSE,0,FALSE
0,45,FALSE,0,FALSE
0,29,FALSE,0,FALSE
0,25,FALSE,0,FALSE
0,68,FALSE,0,FALSE
0,68,FALSE,0,FALSE
0,34,FALSE,1,FALSE
0,25,FALSE,0,FALSE
0,120,FALSE,0,FALSE
0,911,FALSE,0,FALSE
0,159,FALSE,0,FALSE
0,36,FALSE,0,FALSE
0,25,FALSE,0,FALSE
1,154,TRUE,1,TRUE
0,54,FALSE,0,FALSE
3,148,TRUE,5,TRUE
0,73,FALSE,1,FALSE
0,20,FALSE,0,FALSE
0,189,FALSE,1,FALSE
0,72,FALSE,0,FALSE
0,24,FALSE,0,FALSE
1,143,TRUE,2,TRUE
0,161,FALSE,1,FALSE
0,74,FALSE,0,FALSE
0,107,FALSE,0,FALSE
0,81,FALSE,0,FALSE
0,106,FALSE,1,FALSE
0,44,FALSE,0,FALSE
0,69,FALSE,0,FALSE
0,160,FALSE,1,TRUE
0,33,FALSE,1,FALSE
0,160,FALSE,0,FALSE
0,141,FALSE,2,FALSE
0,102,FALSE,0,FALSE
0,32,FALSE,0,FALSE
0,24,FALSE,0,FALSE
0,59,FALSE,0,FALSE
0,38,FALSE,0,FALSE
0,62,FALSE,0,FALSE
0,61,FALSE,0,FALSE
0,55,FALSE,0,FALSE
0,70,FALSE,0,FALSE
2,71,TRUE,3,TRUE
0,73,FALSE,0,FALSE
3,157,FALSE,3,TRUE
0,41,FALSE,0,FALSE
1,154,FALSE,4,TRUE
0,37,FALSE,0,FALSE
0,36,FALSE,0,FALSE
0,35,FALSE,0,FALSE
1,157,FALSE,4,TRUE
0,80,FALSE,0,FALSE
0,122,FALSE,0,FALSE
1,106,TRUE,1,TRUE
0,65,FALSE,0,FALSE
0,26,FALSE,0,FALSE
0,23,FALSE,1,FALSE
0,36,FALSE,0,FALSE
0,157,FALSE,0,FALSE
0,59,FALSE,0,FALSE
0,32,FALSE,0,FALSE
1,121,FALSE,2,TRUE
0,25,FALSE,0,FALSE
0,18,FALSE,0,FALSE
0,153,FALSE,2,FALSE
0,42,FALSE,0,FALSE
1,159,FALSE,1,TRUE
0,81,FALSE,0,FALSE
0,86,FALSE,1,FALSE
0,116,FALSE,0,FALSE
2,116,FALSE,4,TRUE
0,26,FALSE,0,FALSE
0,46,FALSE,0,FALSE
0,71,FALSE,0,FALSE
0,23,FALSE,0,FALSE
0,44,FALSE,1,FALSE
0,23,FALSE,1,FALSE
0,23,FALSE,0,FALSE
2,141,TRUE,1,TRUE
0,73,FALSE,0,FALSE
0,92,FALSE,0,FALSE
0,71,FALSE,0,FALSE
0,141,FALSE,0,FALSE
0,32,FALSE,0,FALSE
1,53,FALSE,1,FALSE
0,41,FALSE,0,FALSE
0,24,FALSE,0,FALSE
3,156,FALSE,4,TRUE
0,146,FALSE,1,FALSE
0,55,FALSE,0,FALSE
0,44,FALSE,0,FALSE
0,31,FALSE,0,FALSE
0,40,FALSE,0,FALSE
0,72,FALSE,0,FALSE
0,147,FALSE,1,FALSE
0,74,FALSE,1,FALSE
1,160,FALSE,1,TRUE
0,24,FALSE,0,FALSE
0,27,FALSE,0,FALSE
0,60,FALSE,0,FALSE
0,151,FALSE,1,FALSE
0,168,FALSE,0,FALSE
0,27,FALSE,0,FALSE
0,67,FALSE,0,FALSE
0,36,FALSE,0,FALSE
0,27,FALSE,0,FALSE
0,27,FALSE,0,FALSE
0,50,FALSE,0,FALSE
0,39,FALSE,0,FALSE
0,37,FALSE,0,FALSE
0,19,FALSE,0,FALSE
0,49,FALSE,0,FALSE
0,69,FALSE,0,FALSE
0,74,FALSE,0,FALSE
0,50,FALSE,0,FALSE
0,14,FALSE,0,FALSE
0,64,FALSE,1,FALSE
0,134,FALSE,0,FALSE
2,156,TRUE,2,TRUE
0,14,FALSE,0,FALSE
1,50,FALSE,1,TRUE
0,75,FALSE,0,FALSE
0,49,FALSE,0,FALSE
0,139,FALSE,0,FALSE
0,165,FALSE,0,FALSE
0,41,FALSE,0,FALSE
0,21,FALSE,1,FALSE
0,62,FALSE,0,FALSE
0,62,FALSE,0,FALSE
1,148,TRUE,3,TRUE
0,131,FALSE,0,FALSE
1,149,FALSE,4,TRUE
0,38,FALSE,0,FALSE
0,32,FALSE,0,FALSE
0,28,FALSE,0,FALSE
0,42,FALSE,0,FALSE
0,50,FALSE,0,FALSE
0,53,FALSE,0,FALSE
0,125,FALSE,0,FALSE
0,64,FALSE,2,FALSE
0,86,TRUE,0,FALSE
1,51,FALSE,1,TRUE
0,71,FALSE,0,FALSE
0,56,FALSE,0,FALSE
0,120,FALSE,0,FALSE
1,144,FALSE,4,TRUE
0,23,FALSE,0,FALSE
0,44,FALSE,0,FALSE
0,47,FALSE,0,FALSE
2,147,TRUE,2,TRUE
0,76,FALSE,0,FALSE
1,160,FALSE,2,TRUE
0,44,FALSE,0,FALSE
2,124,TRUE,2,TRUE
0,32,FALSE,0,FALSE
0,77,FALSE,0,FALSE
0,52,FALSE,0,FALSE
0,28,FALSE,1,FALSE
0,35,FALSE,0,FALSE
0,128,FALSE,0,FALSE
0,137,FALSE,1,FALSE
0,25,FALSE,0,FALSE
0,34,FALSE,0,FALSE
0,64,FALSE,0,FALSE
0,97,FALSE,0,FALSE
0,54,FALSE,1,FALSE
0,60,FALSE,0,FALSE
0,53,FALSE,0,FALSE
0,46,FALSE,0,FALSE
0,35,FALSE,0,FALSE
0,54,FALSE,1,FALSE
0,112,FALSE,0,FALSE
0,61,FALSE,0,FALSE
0,153,FALSE,0,FALSE
0,56,FALSE,2,FALSE
0,85,FALSE,0,FALSE
1,82,FALSE,2,TRUE
0,88,FALSE,0,FALSE
0,85,FALSE,0,FALSE
0,27,FALSE,0,FALSE
0,59,FALSE,0,FALSE
0,47,FALSE,0,FALSE
0,44,FALSE,0,FALSE
0,25,FALSE,0,FALSE
0,98,FALSE,0,FALSE
0,71,FALSE,0,FALSE
0,180,FALSE,0,FALSE
2,121,FALSE,4,TRUE
0,55,FALSE,0,FALSE
0,27,FALSE,0,FALSE
0,157,FALSE,0,FALSE
0,126,FALSE,0,FALSE
0,49,FALSE,0,FALSE
1,148,TRUE,2,TRUE
0,41,FALSE,0,FALSE
0,82,FALSE,2,FALSE
0,117,FALSE,0,FALSE
0,6,FALSE,0,FALSE
1,67,FALSE,1,TRUE
0,82,FALSE,0,FALSE
0,21,FALSE,0,FALSE
0,14,FALSE,0,FALSE
0,38,FALSE,0,FALSE
0,67,FALSE,0,FALSE
0,70,FALSE,0,FALSE
0,56,FALSE,0,FALSE
0,46,FALSE,0,FALSE
0,160,FALSE,0,FALSE
0,26,FALSE,0,FALSE
0,29,FALSE,0,FALSE
0,41,FALSE,1,FALSE
0,157,FALSE,0,FALSE
0,139,FALSE,0,FALSE
0,25,FALSE,0,FALSE
0,71,TRUE,0,FALSE
0,63,FALSE,0,FALSE
0,87,FALSE,0,FALSE
0,175,FALSE,0,FALSE
0,49,FALSE,0,FALSE
0,49,FALSE,0,FALSE
0,26,FALSE,0,FALSE
0,55,FALSE,0,FALSE
0,39,FALSE,0,FALSE
0,47,TRUE,1,FALSE
0,65,FALSE,0,FALSE
0,134,FALSE,0,FALSE
0,37,FALSE,0,FALSE
0,133,FALSE,0,FALSE
0,52,FALSE,0,FALSE
0,49,FALSE,0,FALSE
0,63,FALSE,0,FALSE
1,164,FALSE,2,TRUE
0,156,FALSE,1,TRUE
0,49,FALSE,0,FALSE
0,40,FALSE,1,FALSE
0,104,FALSE,0,FALSE
0,84,FALSE,0,FALSE
0,85,FALSE,1,FALSE
0,40,FALSE,0,FALSE
0,123,FALSE,0,FALSE
0,155,FALSE,0,FALSE
0,37,FALSE,0,FALSE
0,141,TRUE,2,TRUE
0,6,FALSE,0,FALSE
0,31,FALSE,0,FALSE
0,58,FALSE,0,FALSE
0,55,FALSE,0,FALSE
0,35,FALSE,0,FALSE
0,86,FALSE,0,FALSE
0,140,FALSE,3,FALSE
0,36,FALSE,0,FALSE
0,32,FALSE,0,FALSE
1,127,TRUE,1,TRUE
0,49,FALSE,0,FALSE
0,95,FALSE,0,FALSE
0,28,FALSE,0,FALSE
0,29,FALSE,1,FALSE
0,42,FALSE,0,FALSE
0,43,FALSE,0,FALSE
0,151,FALSE,0,FALSE
0,163,FALSE,0,FALSE
0,83,FALSE,0,FALSE
0,46,FALSE,0,FALSE
0,57,FALSE,0,FALSE
0,42,FALSE,0,FALSE
0,24,FALSE,0,FALSE
0,113,FALSE,0,FALSE
0,39,FALSE,0,FALSE
0,161,FALSE,0,FALSE
0,33,FALSE,0,FALSE
0,48,FALSE,0,FALSE
0,83,FALSE,0,FALSE
0,26,FALSE,0,FALSE
0,52,FALSE,0,FALSE
2,156,TRUE,2,TRUE
0,23,FALSE,0,FALSE
0,31,FALSE,0,FALSE
0,122,FALSE,1,FALSE
0,54,FALSE,0,FALSE
0,85,FALSE,0,FALSE
0,25,FALSE,0,FALSE
0,82,FALSE,0,FALSE
0,153,FALSE,0,FALSE
0,132,FALSE,0,FALSE
0,328,FALSE,0,FALSE
0,50,FALSE,0,FALSE
0,66,FALSE,0,FALSE
0,30,FALSE,0,FALSE
0,208,FALSE,2,FALSE
0,115,FALSE,0,FALSE
3,102,FALSE,1,TRUE
0,50,FALSE,0,FALSE
0,109,TRUE,0,FALSE
0,37,FALSE,0,FALSE
0,33,FALSE,0,FALSE
0,51,FALSE,0,FALSE
0,81,TRUE,0,FALSE
0,142,FALSE,1,FALSE
2,152,FALSE,4,TRUE
3,155,TRUE,3,TRUE
0,24,FALSE,0,FALSE
0,41,FALSE,0,FALSE
1,160,FALSE,4,TRUE
0,26,FALSE,0,FALSE
1,144,FALSE,4,TRUE
0,23,FALSE,0,FALSE
0,154,FALSE,0,FALSE
0,73,FALSE,0,FALSE
0,204,FALSE,0,FALSE
0,325,FALSE,1,FALSE
0,116,FALSE,0,FALSE
0,28,FALSE,0,FALSE
0,140,FALSE,0,FALSE
0,47,FALSE,0,FALSE
0,116,FALSE,0,FALSE
0,156,FALSE,1,FALSE
0,36,FALSE,0,FALSE
0,83,FALSE,0,FALSE
0,8,FALSE,0,FALSE
0,37,FALSE,0,FALSE
0,74,FALSE,0,FALSE
0,25,FALSE,0,FALSE
0,50,FALSE,0,FALSE
0,49,FALSE,0,FALSE
0,156,FALSE,0,FALSE
0,94,FALSE,0,FALSE
0,100,FALSE,1,FALSE
0,156,FALSE,0,FALSE
0,49,FALSE,0,FALSE
0,43,FALSE,0,FALSE
0,25,FALSE,0,FALSE
0,164,FALSE,2,TRUE
0,31,FALSE,0,FALSE
0,45,FALSE,0,FALSE
0,25,FALSE,0,FALSE
0,35,FALSE,0,FALSE
0,145,FALSE,0,FALSE
0,180,FALSE,1,FALSE
1,144,FALSE,2,TRUE
0,53,FALSE,0,FALSE
0,83,FALSE,0,FALSE
0,40,FALSE,0,FALSE
0,81,FALSE,1,FALSE
0,36,FALSE,0,FALSE
0,81,FALSE,0,FALSE
0,42,FALSE,0,FALSE
0,28,FALSE,0,FALSE
1,153,TRUE,3,TRUE
0,33,FALSE,0,FALSE
0,34,FALSE,0,FALSE
0,42,FALSE,0,FALSE
0,6,FALSE,0,FALSE
0,127,FALSE,0,FALSE
0,167,FALSE,0,FALSE
0,72,FALSE,0,TRUE
0,142,FALSE,0,FALSE
0,123,FALSE,0,FALSE
0,39,FALSE,0,FALSE
0,64,FALSE,0,FALSE
0,48,FALSE,0,FALSE
0,23,FALSE,0,FALSE
0,116,FALSE,0,FALSE
0,72,FALSE,0,FALSE
0,35,FALSE,0,FALSE
0,73,FALSE,0,FALSE
0,133,FALSE,0,FALSE
0,27,FALSE,0,FALSE
0,39,FALSE,0,FALSE
2,142,TRUE,5,TRUE
0,26,FALSE,0,FALSE
0,28,FALSE,0,FALSE
0,160,FALSE,0,FALSE
0,108,TRUE,0,FALSE
1,143,TRUE,1,TRUE
0,14,FALSE,0,FALSE
0,26,FALSE,1,FALSE
0,66,FALSE,0,FALSE
0,34,FALSE,0,FALSE
0,24,FALSE,0,FALSE
0,54,FALSE,0,FALSE
1,160,FALSE,4,TRUE
0,105,FALSE,1,FALSE
1,155,TRUE,1,TRUE
0,150,FALSE,2,FALSE
0,82,FALSE,3,TRUE
0,145,FALSE,0,FALSE
0,52,FALSE,0,FALSE
2,154,TRUE,5,TRUE
0,115,FALSE,0,FALSE
0,132,FALSE,0,FALSE
2,160,TRUE,3,TRUE
0,175,FALSE,0,FALSE
0,43,FALSE,1,FALSE
1,162,TRUE,2,TRUE
0,152,FALSE,2,FALSE
0,38,FALSE,0,FALSE
0,62,FALSE,0,FALSE
0,75,TRUE,0,FALSE
0,94,FALSE,0,FALSE
0,142,FALSE,0,FALSE
0,86,FALSE,1,FALSE
0,79,FALSE,0,FALSE
0,34,FALSE,0,FALSE
0,91,FALSE,0,FALSE
0,148,FALSE,0,FALSE
0,34,FALSE,0,FALSE
0,33,FALSE,0,FALSE
0,6,FALSE,0,FALSE
0,150,FALSE,0,FALSE
0,23,FALSE,1,FALSE
0,133,FALSE,0,FALSE
0,155,FALSE,0,FALSE
0,32,FALSE,0,FALSE
0,52,FALSE,0,FALSE
0,19,FALSE,0,FALSE
0,173,FALSE,0,FALSE
2,131,FALSE,3,TRUE
0,77,FALSE,0,FALSE
0,79,FALSE,0,FALSE
0,113,FALSE,0,FALSE
0,59,FALSE,0,FALSE
0,159,FALSE,1,FALSE
0,61,FALSE,0,FALSE
0,155,FALSE,0,FALSE
0,155,FALSE,3,TRUE
0,35,FALSE,0,FALSE
3,123,FALSE,2,TRUE
0,27,FALSE,0,FALSE
0,32,FALSE,0,FALSE
0,27,FALSE,0,FALSE
0,65,FALSE,1,FALSE
0,122,FALSE,2,TRUE
0,180,FALSE,1,FALSE
0,57,FALSE,0,FALSE
0,149,FALSE,0,FALSE
0,91,FALSE,0,FALSE
0,111,FALSE,0,FALSE
0,459,FALSE,2,FALSE
0,37,FALSE,0,FALSE
0,29,FALSE,0,FALSE
0,34,FALSE,2,FALSE
0,52,FALSE,0,FALSE
0,158,FALSE,1,TRUE
0,46,FALSE,0,FALSE
0,38,FALSE,0,FALSE
2,160,TRUE,4,TRUE
0,40,FALSE,0,FALSE
0,97,FALSE,0,FALSE
0,16,FALSE,0,FALSE
0,30,FALSE,0,FALSE
0,33,FALSE,0,FALSE
0,153,FALSE,1,FALSE
0,30,FALSE,0,FALSE
0,37,FALSE,0,FALSE
0,55,FALSE,0,FALSE
0,30,FALSE,0,FALSE
0,48,FALSE,0,FALSE
0,173,FALSE,0,FALSE
0,33,FALSE,0,FALSE
0,23,FALSE,0,FALSE
2,151,FALSE,3,TRUE
0,92,FALSE,0,FALSE
0,54,FALSE,0,FALSE
0,25,FALSE,0,FALSE
0,122,FALSE,0,FALSE
0,37,FALSE,0,FALSE
0,213,FALSE,2,FALSE
0,26,FALSE,0,FALSE
0,157,FALSE,4,TRUE
0,60,FALSE,0,FALSE
0,156,FALSE,0,FALSE
0,38,FALSE,0,FALSE
0,80,FALSE,0,FALSE
0,25,FALSE,0,FALSE
0,51,FALSE,0,FALSE
0,76,FALSE,0,FALSE
0,42,FALSE,1,FALSE
0,9,FALSE,0,FALSE
0,37,FALSE,1,FALSE
0,32,FALSE,0,FALSE
0,74,FALSE,0,FALSE
0,128,FALSE,0,FALSE
0,15,FALSE,0,FALSE
0,98,FALSE,0,FALSE
0,124,FALSE,0,FALSE
0,93,FALSE,0,FALSE
0,64,FALSE,0,FALSE
0,59,FALSE,0,FALSE
0,47,FALSE,0,FALSE
0,27,FALSE,0,FALSE
0,144,FALSE,0,FALSE
0,30,FALSE,0,FALSE
0,32,FALSE,0,FALSE
0,157,FALSE,0,FALSE
0,38,FALSE,0,FALSE
0,64,FALSE,0,FALSE
0,34,FALSE,0,FALSE
2,146,FALSE,2,TRUE
2,150,FALSE,3,TRUE
0,105,FALSE,0,FALSE
0,59,FALSE,0,FALSE
0,63,FALSE,0,FALSE
0,185,FALSE,0,FALSE
0,612,FALSE,0,FALSE
0,62,FALSE,0,FALSE
0,63,FALSE,0,FALSE
0,65,FALSE,0,FALSE
0,48,FALSE,0,FALSE
0,93,FALSE,0,FALSE
0,23,FALSE,1,FALSE
0,339,FALSE,2,FALSE
0,87,FALSE,0,FALSE
0,160,FALSE,1,FALSE
0,31,FALSE,0,FALSE
0,106,FALSE,0,FALSE
0,149,FALSE,0,FALSE
0,31,FALSE,0,FALSE
0,53,FALSE,0,FALSE
3,137,FALSE,1,TRUE
0,153,FALSE,0,FALSE
0,44,FALSE,0,FALSE
1,147,TRUE,2,TRUE
3,145,TRUE,4,TRUE
0,36,FALSE,0,FALSE
0,48,FALSE,0,FALSE
0,26,FALSE,0,FALSE
0,128,FALSE,0,FALSE
0,26,FALSE,0,FALSE
0,144,FALSE,0,FALSE
0,129,FALSE,0,FALSE
0,25,FALSE,0,FALSE
0,44,FALSE,0,FALSE
0,100,FALSE,0,FALSE
0,153,FALSE,1,FALSE
0,38,FALSE,0,FALSE
0,33,FALSE,0,FALSE
0,4,FALSE,0,FALSE
1,154,FALSE,3,TRUE
0,29,FALSE,0,FALSE
0,56,FALSE,0,FALSE
0,29,FALSE,0,FALSE
0,122,FALSE,0,FALSE
0,30,FALSE,0,FALSE
0,116,TRUE,0,FALSE
0,40,FALSE,0,FALSE
0,155,FALSE,0,FALSE
0,149,FALSE,1,FALSE
1,133,FALSE,1,TRUE
0,45,TRUE,0,FALSE
1,72,FALSE,4,TRUE
0,157,FALSE,2,FALSE
0,26,FALSE,0,FALSE
1,148,TRUE,2,TRUE
0,42,FALSE,0,FALSE
0,84,FALSE,0,FALSE
0,46,FALSE,0,FALSE
0,74,FALSE,0,FALSE
0,159,FALSE,0,FALSE
0,48,FALSE,0,FALSE
3,162,FALSE,0,TRUE
0,160,FALSE,0,FALSE
0,166,FALSE,0,FALSE
0,156,TRUE,1,TRUE
0,38,FALSE,1,FALSE
3,161,FALSE,6,TRUE
0,42,FALSE,1,FALSE
0,137,FALSE,0,FALSE
0,25,FALSE,0,FALSE
0,36,FALSE,0,FALSE
0,26,FALSE,0,FALSE
0,32,FALSE,0,FALSE
0,37,FALSE,0,FALSE
0,133,TRUE,0,FALSE
0,157,FALSE,0,FALSE
0,31,FALSE,0,FALSE
0,119,FALSE,1,FALSE
0,83,FALSE,0,FALSE
2,124,TRUE,2,TRUE
0,148,FALSE,1,FALSE
0,74,FALSE,0,FALSE
0,23,FALSE,0,FALSE
0,91,FALSE,0,FALSE
0,62,FALSE,0,FALSE
4,149,TRUE,3,TRUE
0,29,FALSE,0,FALSE
0,43,FALSE,0,FALSE
0,76,FALSE,0,FALSE
1,161,TRUE,2,TRUE
0,28,FALSE,0,FALSE
0,15,FALSE,0,FALSE
0,130,FALSE,0,FALSE
0,74,FALSE,0,FALSE
0,89,FALSE,1,FALSE
0,28,FALSE,0,FALSE
0,148,FALSE,0,FALSE
0,12,FALSE,0,FALSE
0,24,FALSE,1,FALSE
1,159,TRUE,5,TRUE
1,74,FALSE,0,TRUE
0,26,FALSE,0,FALSE
0,145,FALSE,0,FALSE
0,52,TRUE,0,FALSE
0,41,FALSE,0,FALSE
0,157,FALSE,0,FALSE
0,123,FALSE,0,FALSE
0,19,FALSE,0,FALSE
0,7,FALSE,0,FALSE
0,127,FALSE,1,FALSE
0,47,FALSE,0,FALSE
0,31,FALSE,0,FALSE
0,36,FALSE,1,FALSE
2,175,TRUE,2,TRUE
2,115,FALSE,4,TRUE
0,33,FALSE,0,FALSE
0,24,FALSE,0,FALSE
1,127,TRUE,2,TRUE
0,43,FALSE,0,FALSE
0,100,FALSE,0,FALSE
0,97,FALSE,0,FALSE
0,75,FALSE,0,FALSE
0,73,FALSE,0,FALSE
0,77,FALSE,0,FALSE
0,61,FALSE,0,FALSE
1,149,FALSE,2,TRUE
0,6,FALSE,0,FALSE
0,32,FALSE,1,FALSE
0,78,FALSE,0,FALSE
0,34,FALSE,0,FALSE
0,26,FALSE,0,FALSE
0,127,FALSE,0,FALSE
0,72,FALSE,0,FALSE
0,76,FALSE,0,FALSE
0,69,FALSE,1,FALSE
0,145,FALSE,0,FALSE
0,60,FALSE,0,FALSE
0,61,FALSE,0,FALSE
0,50,FALSE,0,FALSE
0,67,FALSE,0,FALSE
2,146,FALSE,1,TRUE
0,25,FALSE,0,FALSE
0,59,FALSE,0,FALSE
0,108,FALSE,0,FALSE
2,139,FALSE,5,TRUE
0,54,FALSE,0,FALSE
0,74,FALSE,1,FALSE
0,150,FALSE,2,FALSE
0,145,TRUE,0,FALSE
0,64,FALSE,0,FALSE
0,160,TRUE,0,FALSE
0,40,FALSE,0,FALSE
0,68,FALSE,0,FALSE
0,130,FALSE,0,FALSE
0,25,FALSE,0,FALSE
0,137,FALSE,3,FALSE
0,35,FALSE,0,FALSE
0,28,FALSE,0,FALSE
0,56,FALSE,0,FALSE
0,28,FALSE,0,FALSE
2,225,TRUE,4,TRUE
0,40,FALSE,0,FALSE
0,37,FALSE,0,FALSE
0,24,FALSE,0,FALSE
0,52,FALSE,0,FALSE
0,35,FALSE,0,FALSE
0,35,FALSE,0,FALSE
3,160,TRUE,4,TRUE
0,75,FALSE,0,FALSE
0,145,FALSE,1,FALSE
